,database_name,duration_seconds,latent_factor,object_type1_name,object_type2_name,ranking_place,relation_name,rmse
381,avtomobilizem,7.0,15,jezik,jezikovna_skupina,3,"jezik,jezikovna_skupina",4.18907469431e-15
382,avtomobilizem,7.0,15,lastnistvo,avtomobil,4,"lastnistvo,avtomobil",4.49847301948e-15
383,avtomobilizem,7.0,15,drzava,jezik,5,"drzava,jezik",0.0111575389818
384,avtomobilizem,7.0,15,model,znamka,6,"model,znamka",0.0137394144167
385,avtomobilizem,7.0,15,avtomobil,drzava,7,"avtomobil,drzava",0.0141299724392
386,avtomobilizem,7.0,15,drzava,model,8,"drzava,model",0.023509880736
387,pagila,829.0,30,payment,rental,1,"payment,rental",1.08530044475e-05
388,pagila,829.0,30,film,language,2,"film,language",
389,pagila,829.0,30,customer,store,3,"customer,store",3.45694397716e-05
390,pagila,829.0,30,store,staff,4,"store,staff",4.84092240032e-05
391,pagila,829.0,30,rental,inventory,5,"rental,inventory",6.78660354624e-05
392,pagila,829.0,30,payment,customer,6,"payment,customer",0.000205616681079
393,pagila,829.0,30,film_actor,film,7,"film_actor,film",0.000470560745113
394,pagila,829.0,30,address,city,8,"address,city",0.000487804088529
395,pagila,829.0,30,staff,customer,9,"staff,customer",0.000543922960061
396,pagila,829.0,30,city,country,10,"city,country",0.000789292311044
397,pagila,829.0,30,inventory,film,11,"inventory,film",0.00125536906243
398,pagila,829.0,30,film_category,film,12,"film_category,film",0.00191679496222
399,pagila,829.0,30,customer,address,13,"customer,address",0.00198326800724
400,pagila,829.0,30,staff,address,14,"staff,address",0.00198459027002
401,pagila,829.0,30,film_actor,actor,15,"film_actor,actor",0.00385691929711
402,pagila,829.0,30,rental,customer,16,"rental,customer",0.00761708508323
403,pagila,829.0,30,film_category,category,17,"film_category,category",0.00926196879402
404,pagila,829.0,30,payment,staff,18,"payment,staff",0.0144987168324
405,pagila,829.0,30,inventory,store,19,"inventory,store",0.0258317138864
406,pagila,829.0,30,store,address,20,"store,address",0.0335606412473
407,pagila,829.0,30,staff,rental,21,"staff,rental",0.0418258898268
408,avtomobilizem,17.0,35,lastnistvo,stranka,1,"lastnistvo,stranka",2.19245669072e-16
409,avtomobilizem,17.0,35,jezik,jezikovna_skupina,2,"jezik,jezikovna_skupina",2.18696060673e-06
410,avtomobilizem,17.0,35,avtomobil,model,3,"avtomobil,model",1.40302518113e-05
411,avtomobilizem,17.0,35,lastnistvo,avtomobil,4,"lastnistvo,avtomobil",2.08712431986e-05
412,avtomobilizem,17.0,35,drzava,jezik,5,"drzava,jezik",0.00395938675721
413,avtomobilizem,17.0,35,avtomobil,drzava,6,"avtomobil,drzava",0.00516835741907
414,avtomobilizem,17.0,35,model,znamka,7,"model,znamka",0.00582339413457
415,avtomobilizem,17.0,35,drzava,model,8,"drzava,model",0.0221231643234
416,avtomobilizem,4.0,10,lastnistvo,stranka,1,"lastnistvo,stranka",7.93181640714e-17
417,avtomobilizem,4.0,10,jezik,jezikovna_skupina,2,"jezik,jezikovna_skupina",2.43013332005e-16
418,avtomobilizem,4.0,10,lastnistvo,avtomobil,3,"lastnistvo,avtomobil",5.49561565352e-16
419,avtomobilizem,4.0,10,avtomobil,model,4,"avtomobil,model",9.02190192674e-16
420,avtomobilizem,4.0,10,drzava,jezik,5,"drzava,jezik",0.0179907342856
421,avtomobilizem,4.0,10,model,znamka,6,"model,znamka",0.02059739253
422,avtomobilizem,4.0,10,avtomobil,drzava,7,"avtomobil,drzava",0.0243400156552
423,avtomobilizem,4.0,10,drzava,model,8,"drzava,model",0.0432031194968
424,pagila,791.0,25,payment,rental,1,"payment,rental",1.79556225723e-05
425,pagila,791.0,25,film,language,2,"film,language",
426,pagila,791.0,25,customer,store,3,"customer,store",4.44432023989e-05
427,pagila,791.0,25,film_category,film,4,"film_category,film",0.000103667933961
428,pagila,791.0,25,store,staff,5,"store,staff",0.000119368855156
429,pagila,791.0,25,rental,inventory,6,"rental,inventory",0.000139871617308
430,pagila,791.0,25,film_category,category,7,"film_category,category",0.000158856768609
431,pagila,791.0,25,film_actor,film,8,"film_actor,film",0.000403134122096
432,pagila,791.0,25,address,city,9,"address,city",0.000469733205261
433,pagila,791.0,25,customer,address,10,"customer,address",0.00050266635662
434,pagila,791.0,25,staff,address,11,"staff,address",0.000507404282592
435,pagila,791.0,25,inventory,film,12,"inventory,film",0.000651831100855
436,pagila,791.0,25,film_actor,actor,13,"film_actor,actor",0.00128425685155
437,pagila,791.0,25,payment,customer,14,"payment,customer",0.00131715225881
438,pagila,791.0,25,city,country,15,"city,country",0.00149525269573
439,pagila,791.0,25,staff,customer,16,"staff,customer",0.00180142596993
440,pagila,791.0,25,rental,customer,17,"rental,customer",0.00767184574062
441,pagila,791.0,25,store,address,18,"store,address",0.00816430368757
442,pagila,791.0,25,inventory,store,19,"inventory,store",0.00907271574928
443,pagila,791.0,25,payment,staff,20,"payment,staff",0.00921497635702
444,pagila,791.0,25,staff,rental,21,"staff,rental",0.0286766546723
445,avtomobilizem,17.0,35,lastnistvo,stranka,1,"lastnistvo,stranka",1.07646079811e-16
446,avtomobilizem,17.0,35,avtomobil,model,2,"avtomobil,model",0.000133671809409
447,avtomobilizem,17.0,35,lastnistvo,avtomobil,3,"lastnistvo,avtomobil",0.000148279483994
448,avtomobilizem,17.0,35,jezik,jezikovna_skupina,4,"jezik,jezikovna_skupina",0.000222138556875
449,avtomobilizem,17.0,35,drzava,jezik,5,"drzava,jezik",0.00481299081637
450,avtomobilizem,17.0,35,model,znamka,6,"model,znamka",0.00587307731887
451,avtomobilizem,17.0,35,avtomobil,drzava,7,"avtomobil,drzava",0.00617539602629
452,avtomobilizem,17.0,35,drzava,model,8,"drzava,model",0.0220856453256
453,avtomobilizem,4.0,10,lastnistvo,stranka,1,"lastnistvo,stranka",6.23214146276e-17
454,avtomobilizem,4.0,10,avtomobil,model,2,"avtomobil,model",2.34516918568e-15
455,avtomobilizem,4.0,10,lastnistvo,avtomobil,3,"lastnistvo,avtomobil",2.73081107732e-15
456,avtomobilizem,4.0,10,jezik,jezikovna_skupina,4,"jezik,jezikovna_skupina",7.49819837712e-15
457,avtomobilizem,4.0,10,drzava,jezik,5,"drzava,jezik",0.0167273173374
458,avtomobilizem,4.0,10,model,znamka,6,"model,znamka",0.02059739253
459,avtomobilizem,4.0,10,avtomobil,drzava,7,"avtomobil,drzava",0.0216270051994
460,avtomobilizem,4.0,10,drzava,model,8,"drzava,model",0.0242713853985
461,pagila,817.0,20,store,staff,1,"store,staff",4.14082860656e-05
462,pagila,817.0,20,payment,rental,2,"payment,rental",4.6934696191e-05
463,pagila,817.0,20,film,language,3,"film,language",
464,pagila,817.0,20,customer,store,4,"customer,store",6.64918993844e-05
465,pagila,817.0,20,film_actor,film,5,"film_actor,film",0.000137998804688
466,pagila,817.0,20,address,city,6,"address,city",0.000145423638039
467,pagila,817.0,20,rental,inventory,7,"rental,inventory",0.000170602383509
468,pagila,817.0,20,film_category,film,8,"film_category,film",0.00103068363307
469,pagila,817.0,20,city,country,9,"city,country",0.00133089877973
470,pagila,817.0,20,inventory,film,10,"inventory,film",0.00204180910283
471,pagila,817.0,20,payment,customer,11,"payment,customer",0.0020687377481
472,pagila,817.0,20,staff,customer,12,"staff,customer",0.002748574432
473,pagila,817.0,20,staff,address,13,"staff,address",0.00322452765725
474,pagila,817.0,20,customer,address,14,"customer,address",0.00322566772685
475,pagila,817.0,20,film_actor,actor,15,"film_actor,actor",0.00473838625318
476,pagila,817.0,20,film_category,category,16,"film_category,category",0.00784090823758
477,pagila,817.0,20,rental,customer,17,"rental,customer",0.00819402069069
478,pagila,817.0,20,inventory,store,18,"inventory,store",0.00859670601307
479,pagila,817.0,20,payment,staff,19,"payment,staff",0.033548446716
480,pagila,817.0,20,store,address,20,"store,address",0.0545850955778
481,pagila,817.0,20,staff,rental,21,"staff,rental",0.24859269267
482,pagila,623.0,10,payment,rental,1,"payment,rental",1.38866276784e-05
483,pagila,623.0,10,film,language,2,"film,language",
484,pagila,623.0,10,rental,inventory,3,"rental,inventory",2.00021513561e-05
485,pagila,623.0,10,store,staff,4,"store,staff",2.12171576059e-05
486,pagila,623.0,10,customer,store,5,"customer,store",3.38649340081e-05
487,pagila,623.0,10,inventory,film,6,"inventory,film",5.9086320929e-05
488,pagila,623.0,10,film_actor,film,7,"film_actor,film",7.134007679e-05
489,pagila,623.0,10,address,city,8,"address,city",0.000298095742958
490,pagila,623.0,10,payment,customer,9,"payment,customer",0.000422582095729
491,pagila,623.0,10,staff,address,10,"staff,address",0.000887367084816
492,pagila,623.0,10,customer,address,11,"customer,address",0.000887909751402
493,pagila,623.0,10,inventory,store,12,"inventory,store",0.00107578688569
494,pagila,623.0,10,staff,customer,13,"staff,customer",0.00113919972808
495,pagila,623.0,10,film_category,film,14,"film_category,film",0.00144098567595
496,pagila,623.0,10,city,country,15,"city,country",0.00206401120004
497,pagila,623.0,10,film_category,category,16,"film_category,category",0.0041784427756
498,pagila,623.0,10,film_actor,actor,17,"film_actor,actor",0.00440167615889
499,pagila,623.0,10,rental,customer,18,"rental,customer",0.00792256495997
500,pagila,623.0,10,payment,staff,19,"payment,staff",0.0151822772539
501,pagila,623.0,10,store,address,20,"store,address",0.0155003497961
502,pagila,623.0,10,staff,rental,21,"staff,rental",0.017544340318
503,pagila,527.0,5,film,language,1,"film,language",
504,pagila,527.0,5,film_actor,actor,2,"film_actor,actor",9.4205547521e-17
505,pagila,527.0,5,city,country,3,"city,country",2.33759587027e-16
506,pagila,527.0,5,film_category,category,4,"film_category,category",1.49880108324e-15
507,pagila,527.0,5,payment,staff,5,"payment,staff",5.34200516275e-10
508,pagila,527.0,5,staff,address,6,"staff,address",8.29635625432e-10
509,pagila,527.0,5,payment,rental,7,"payment,rental",1.71457351596e-06
510,pagila,527.0,5,payment,customer,8,"payment,customer",1.8014979628e-06
511,pagila,527.0,5,address,city,9,"address,city",4.99216840281e-06
512,pagila,527.0,5,customer,address,10,"customer,address",5.26643025542e-06
513,pagila,527.0,5,rental,inventory,11,"rental,inventory",0.000194518919833
514,pagila,527.0,5,store,staff,12,"store,staff",0.00025065195966
515,pagila,527.0,5,customer,store,13,"customer,store",0.000252600689228
516,pagila,527.0,5,film_category,film,14,"film_category,film",0.000377448322398
517,pagila,527.0,5,film_actor,film,15,"film_actor,film",0.000377448322398
518,pagila,527.0,5,inventory,film,16,"inventory,film",0.00155756425588
519,pagila,527.0,5,staff,customer,17,"staff,customer",0.00184198674015
520,pagila,527.0,5,inventory,store,18,"inventory,store",0.0051233576354
521,pagila,527.0,5,rental,customer,19,"rental,customer",0.00802348792196
522,pagila,527.0,5,staff,rental,20,"staff,rental",0.0213614055898
523,pagila,527.0,5,store,address,21,"store,address",0.110034956149
524,avtomobilizem,11.0,25,lastnistvo,stranka,1,"lastnistvo,stranka",1.87883641459e-16
525,avtomobilizem,11.0,25,jezik,jezikovna_skupina,2,"jezik,jezikovna_skupina",6.83942594541e-15
526,avtomobilizem,11.0,25,avtomobil,model,3,"avtomobil,model",1.85970423495e-14
527,avtomobilizem,11.0,25,lastnistvo,avtomobil,4,"lastnistvo,avtomobil",2.55121209153e-14
528,avtomobilizem,11.0,25,drzava,jezik,5,"drzava,jezik",0.00620002030873
529,avtomobilizem,11.0,25,avtomobil,drzava,6,"avtomobil,drzava",0.0080249740898
530,avtomobilizem,11.0,25,model,znamka,7,"model,znamka",0.00822612839932
531,avtomobilizem,11.0,25,drzava,model,8,"drzava,model",0.0226505565048
532,pagila,828.0,30,payment,customer,1,"payment,customer",3.45481969516e-06
533,pagila,828.0,30,payment,rental,2,"payment,rental",2.20906179133e-05
534,pagila,828.0,30,film,language,3,"film,language",
535,pagila,828.0,30,customer,store,4,"customer,store",2.47397446206e-05
536,pagila,828.0,30,store,staff,5,"store,staff",3.13958920549e-05
537,pagila,828.0,30,film_actor,actor,6,"film_actor,actor",0.000183949733844
538,pagila,828.0,30,staff,customer,7,"staff,customer",0.0001877960472
539,pagila,828.0,30,rental,inventory,8,"rental,inventory",0.000240754749007
540,pagila,828.0,30,film_actor,film,9,"film_actor,film",0.000257303870999
541,pagila,828.0,30,film_category,film,10,"film_category,film",0.000389061204765
542,pagila,828.0,30,inventory,film,11,"inventory,film",0.000624826176974
543,pagila,828.0,30,address,city,12,"address,city",0.00231904436575
544,pagila,828.0,30,city,country,13,"city,country",0.00284613054361
545,pagila,828.0,30,customer,address,14,"customer,address",0.00294055545019
546,pagila,828.0,30,staff,address,15,"staff,address",0.00294157531376
547,pagila,828.0,30,film_category,category,16,"film_category,category",0.00348630100872
548,pagila,828.0,30,payment,staff,17,"payment,staff",0.00511209471461
549,pagila,828.0,30,rental,customer,18,"rental,customer",0.00754923383262
550,pagila,828.0,30,staff,rental,19,"staff,rental",0.00977222189109
551,pagila,828.0,30,inventory,store,20,"inventory,store",0.0164164026057
552,pagila,828.0,30,store,address,21,"store,address",0.0495091141947
553,pagila,901.0,25,film,language,1,"film,language",
554,pagila,901.0,25,film_actor,film,2,"film_actor,film",9.32889550289e-06
555,pagila,901.0,25,customer,store,3,"customer,store",0.000108356940305
556,pagila,901.0,25,store,staff,4,"store,staff",0.000112408381337
557,pagila,901.0,25,payment,rental,5,"payment,rental",0.000196333812588
558,pagila,901.0,25,rental,inventory,6,"rental,inventory",0.000325723203261
559,pagila,901.0,25,film_actor,actor,7,"film_actor,actor",0.000523048706539
560,pagila,901.0,25,inventory,film,8,"inventory,film",0.00055241928323
561,pagila,901.0,25,film_category,film,9,"film_category,film",0.000571185318717
562,pagila,901.0,25,staff,address,10,"staff,address",0.000899197302942
563,pagila,901.0,25,customer,address,11,"customer,address",0.000899457362563
564,pagila,901.0,25,payment,customer,12,"payment,customer",0.00285516738608
565,pagila,901.0,25,address,city,13,"address,city",0.00296846802936
566,pagila,901.0,25,inventory,store,14,"inventory,store",0.00365873911796
567,pagila,901.0,25,city,country,15,"city,country",0.0038783080039
568,pagila,901.0,25,film_category,category,16,"film_category,category",0.00513813767749
569,pagila,901.0,25,rental,customer,17,"rental,customer",0.0101472749972
570,pagila,901.0,25,staff,customer,18,"staff,customer",0.0111966258018
571,pagila,901.0,25,store,address,19,"store,address",0.0162307519025
572,pagila,901.0,25,payment,staff,20,"payment,staff",0.0258438708283
573,pagila,901.0,25,staff,rental,21,"staff,rental",0.249206979756
574,avtomobilizem,13.0,30,lastnistvo,stranka,1,"lastnistvo,stranka",1.47305161847e-16
575,avtomobilizem,13.0,30,lastnistvo,avtomobil,2,"lastnistvo,avtomobil",3.13193436419e-14
576,avtomobilizem,13.0,30,jezik,jezikovna_skupina,3,"jezik,jezikovna_skupina",7.22512918257e-14
577,avtomobilizem,13.0,30,avtomobil,model,4,"avtomobil,model",3.01108279288e-07
578,avtomobilizem,13.0,30,drzava,jezik,5,"drzava,jezik",0.0052382344386
579,avtomobilizem,13.0,30,avtomobil,drzava,6,"avtomobil,drzava",0.00663248321405
580,avtomobilizem,13.0,30,model,znamka,7,"model,znamka",0.00684639921168
581,avtomobilizem,13.0,30,drzava,model,8,"drzava,model",0.0220923106594
582,avtomobilizem,2.0,5,lastnistvo,stranka,1,"lastnistvo,stranka",1.30308412403e-16
583,avtomobilizem,2.0,5,lastnistvo,avtomobil,2,"lastnistvo,avtomobil",1.04813288237e-15
584,avtomobilizem,2.0,5,avtomobil,model,3,"avtomobil,model",1.86845461433e-15
585,avtomobilizem,2.0,5,jezik,jezikovna_skupina,4,"jezik,jezikovna_skupina",1.95650091173e-15
586,avtomobilizem,2.0,5,drzava,model,5,"drzava,model",0.0302113483792
587,avtomobilizem,2.0,5,drzava,jezik,6,"drzava,jezik",0.0360116730139
588,avtomobilizem,2.0,5,model,znamka,7,"model,znamka",0.0402583074416
589,avtomobilizem,2.0,5,avtomobil,drzava,8,"avtomobil,drzava",0.043924225391
590,avtomobilizem,2.0,5,lastnistvo,stranka,1,"lastnistvo,stranka",1.24642829255e-16
591,avtomobilizem,2.0,5,avtomobil,model,2,"avtomobil,model",5.11762835072e-14
592,avtomobilizem,2.0,5,lastnistvo,avtomobil,3,"lastnistvo,avtomobil",6.26726807827e-14
593,avtomobilizem,2.0,5,jezik,jezikovna_skupina,4,"jezik,jezikovna_skupina",8.54566028256e-14
594,avtomobilizem,2.0,5,drzava,jezik,5,"drzava,jezik",0.0322884621007
595,avtomobilizem,2.0,5,avtomobil,drzava,6,"avtomobil,drzava",0.0388122671213
596,avtomobilizem,2.0,5,model,znamka,7,"model,znamka",0.0402583074416
597,avtomobilizem,2.0,5,drzava,model,8,"drzava,model",0.0513442603414
598,avtomobilizem,17.0,35,lastnistvo,stranka,1,"lastnistvo,stranka",1.35973995551e-16
599,avtomobilizem,17.0,35,avtomobil,model,2,"avtomobil,model",1.09842807335e-05
600,avtomobilizem,17.0,35,lastnistvo,avtomobil,3,"lastnistvo,avtomobil",1.49763980531e-05
601,avtomobilizem,17.0,35,jezik,jezikovna_skupina,4,"jezik,jezikovna_skupina",2.58541717327e-05
602,avtomobilizem,17.0,35,drzava,jezik,5,"drzava,jezik",0.00404410189466
603,avtomobilizem,17.0,35,avtomobil,drzava,6,"avtomobil,drzava",0.00511724798293
604,avtomobilizem,17.0,35,model,znamka,7,"model,znamka",0.00586562823112
605,avtomobilizem,17.0,35,drzava,model,8,"drzava,model",0.0218269548395
606,avtomobilizem,13.0,30,lastnistvo,stranka,1,"lastnistvo,stranka",1.07646079811e-16
607,avtomobilizem,13.0,30,lastnistvo,avtomobil,2,"lastnistvo,avtomobil",9.57483552005e-16
